Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
168,NewObject,1,PhpParser\Node\Stmt\Return_,none,66,0,0,0,19,none,0,0,0,0,1
169,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,32,0,0,0,11268,none,0,0,0,0,1
170,UnwrapArrayReplace,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,74,2,0,0,52,none,0,0,1,1,1
171,UnwrapArrayReplace,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,74,2,0,0,52,none,0,0,1,1,1
172,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,76,2,1,0,52,none,0,0,1,1,1
173,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,76,2,1,0,52,none,0,0,1,1,1
174,Plus,2,PhpParser\Node\Expr\BinaryOp\Plus,none,78,2,0,0,2,none,0,0,1,1,1
175,MethodCallRemoval,2,PhpParser\Node\Stmt\Expression,none,78,0,0,0,2,none,0,0,0,0,1
176,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,none,79,2,0,0,50,none,0,0,1,1,1
177,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,79,2,0,0,50,none,0,0,1,1,1
178,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,80,0,0,0,10,none,0,0,0,0,1
179,NotIdentical,8,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,88,3,0,0,2,none,0,0,0,1,1
180,NotIdentical,8,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,88,3,0,0,2,none,0,0,0,1,1
181,LogicalAnd,8,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,88,3,0,0,2,none,0,0,0,1,1
182,NotIdentical,8,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,88,3,0,0,2,none,0,0,0,1,1
183,LogicalAnd,8,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,88,3,0,0,2,none,0,0,0,1,1
184,FalseValue,8,PhpParser\Node\Expr\ConstFetch,none,88,0,0,0,2,none,0,0,0,0,1
185,NotIdentical,8,PhpParser\Node\Expr\BinaryOp\NotIdentical,none,88,3,0,0,2,none,0,0,0,1,1
186,LogicalAnd,8,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,88,3,0,0,2,none,0,0,0,1,1
187,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,none,89,3,0,0,2,none,0,0,0,1,1
188,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,90,3,0,0,1,none,0,0,0,1,1
189,TrueValue,4,PhpParser\Node\Expr\ConstFetch,none,92,0,0,0,2,none,0,0,0,0,1
190,Identical,4,PhpParser\Node\Expr\BinaryOp\Identical,none,92,3,0,0,2,none,0,0,0,1,1
191,Ternary,4,PhpParser\Node\Expr\Ternary,none,92,3,0,0,2,none,0,0,0,1,1
192,Assignment,4,PhpParser\Node\Expr\AssignOp\Concat,none,92,3,0,0,2,none,0,0,0,1,1
193,Foreach_,1,PhpParser\Node\Stmt\Foreach_,PhpParser\Node\Stmt\Foreach_,87,3,1,0,9,none,0,0,0,1,1
194,UnwrapRtrim,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Return_,97,3,2,0,2,none,0,0,0,1,1
195,FunctionCall,2,PhpParser\Node\Stmt\Return_,none,97,0,0,0,2,none,0,0,0,0,1
196,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,100,0,0,0,56,none,0,0,0,0,1
197,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,110,0,0,0,48,none,0,0,0,0,1
198,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,120,0,0,0,8,none,0,0,0,0,1
199,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,130,0,0,0,40,none,0,0,0,0,1
200,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,140,0,0,0,8,none,0,0,0,0,1
201,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,150,0,0,0,44,none,0,0,0,0,1
202,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,160,0,0,0,32,none,0,0,0,0,1
203,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,170,0,0,0,84,none,0,0,0,0,1
204,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,180,0,0,0,128,none,0,0,0,0,1
205,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,190,0,0,0,164,none,0,0,0,0,1
206,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,200,0,0,0,8,none,0,0,0,0,1
207,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,210,0,0,0,208,none,0,0,0,0,1
208,CastInt,1,PhpParser\Node\Expr\Cast\Int_,none,223,1,0,0,4,none,0,0,1,0,0
209,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Expression,222,1,0,0,28,none,0,0,1,0,1
210,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,220,0,0,0,252,none,0,0,0,0,1
211,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,232,0,0,0,16,none,0,0,0,0,1
212,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,242,0,0,0,8,none,0,0,0,0,1
213,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,252,0,0,0,4,none,0,0,0,0,1
214,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,262,0,0,0,8,none,0,0,0,0,1
215,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,272,0,0,0,4,none,0,0,0,0,1
216,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,282,0,0,0,8,none,0,0,0,0,1
217,Identical,4,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,309,5,1,0,18,none,0,0,1,0,1
218,AssignmentEqual,4,PhpParser\Node\Expr\BinaryOp\Equal,PhpParser\Node\Stmt\If_,309,5,1,0,18,none,0,0,1,0,1
219,Equal,4,PhpParser\Node\Expr\BinaryOp\Equal,PhpParser\Node\Stmt\If_,309,5,1,0,18,none,0,0,1,0,1
220,LogicalOr,4,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,309,5,1,0,18,none,0,0,1,0,1
221,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,310,0,0,0,6,none,0,0,0,0,1
222,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,314,0,0,0,12,none,0,0,0,0,1
223,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,314,0,0,0,12,none,0,0,0,0,1
