Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
345,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,899,6,0,0,2,PhpParser\Node\NullableType,0,0,1,0,1
346,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,883,0,0,0,462,none,0,0,0,0,0
347,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,914,0,0,0,1,none,0,0,0,0,1
348,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,915,0,0,0,1,none,0,0,0,0,1
349,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,916,0,0,0,1,none,0,0,0,0,1
350,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,910,0,0,0,432,none,0,0,0,0,0
351,NotIdentical,1,PhpParser\Node\Expr\BinaryOp\NotIdentical,PhpParser\Node\Stmt\If_,928,2,1,0,15,none,0,0,1,0,1
352,ArrayItemRemoval,2,PhpParser\Node\Expr\Array_,none,929,2,0,0,1,none,0,0,1,0,1
353,MethodCallRemoval,2,PhpParser\Node\Stmt\Expression,none,929,0,0,0,1,none,0,0,0,0,1
354,ArrayItemRemoval,2,PhpParser\Node\Expr\Array_,none,930,2,0,0,1,none,0,0,1,0,1
355,MethodCallRemoval,2,PhpParser\Node\Stmt\Expression,none,930,0,0,0,1,none,0,0,0,0,1
356,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,924,0,0,0,423,none,0,0,0,0,0
357,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,938,0,0,0,720,none,0,0,0,0,0
358,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,958,7,0,0,12,PhpParser\Node\NullableType,0,0,1,0,1
359,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,958,7,0,0,12,PhpParser\Node\NullableType,0,0,1,0,1
360,LogicalOr,3,PhpParser\Node\Expr\BinaryOp\BooleanOr,PhpParser\Node\Stmt\If_,958,7,0,0,12,PhpParser\Node\NullableType,0,0,1,0,1
361,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,964,7,2,0,1,PhpParser\Node\NullableType,0,0,1,0,1
362,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,972,7,5,0,1,PhpParser\Node\NullableType,0,0,1,0,1
363,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,956,0,0,0,660,none,0,0,0,0,0
364,UnwrapLtrim,1,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,58,15,4,0,0,none,0,0,5,1,0
365,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,61,0,0,0,0,none,0,0,0,0,0
366,LogicalNot,2,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,63,15,7,0,0,none,0,0,5,1,0
367,LogicalAnd,2,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,63,15,7,0,0,none,0,0,5,1,0
368,TrueValue,1,PhpParser\Node\Expr\ConstFetch,none,64,0,0,0,0,none,0,0,0,0,0
369,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,69,0,0,0,0,none,0,0,0,0,0
370,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,70,0,0,0,0,none,0,0,0,0,0
371,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,71,0,0,0,0,none,0,0,0,0,0
372,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,72,0,0,0,0,none,0,0,0,0,0
373,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,73,0,0,0,0,none,0,0,0,0,0
374,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,75,15,13,0,0,none,0,0,5,1,0
375,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,81,15,14,0,0,none,0,0,5,1,0
376,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,82,15,0,0,0,none,0,0,5,1,0
377,CastArray,1,PhpParser\Node\Expr\Cast\Array_,PhpParser\Node\Stmt\Expression,93,2,0,0,0,none,0,0,1,0,0
378,LogicalOr,1,PhpParser\Node\Expr\BinaryOp\BooleanOr,none,95,2,0,0,0,none,0,0,1,0,0
