Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
105,Assignment,1,PhpParser\Node\Expr\AssignOp\Concat,none,260,10,0,0,11,none,0,0,0,0,1
106,UnwrapStrReplace,1,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,264,10,3,0,11,none,0,0,0,0,1
107,FalseValue,2,PhpParser\Node\Expr\ConstFetch,none,267,0,0,0,11,none,0,0,0,0,1
108,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,267,10,5,0,11,none,0,0,0,0,1
109,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,271,10,6,0,10,none,0,0,0,0,1
110,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,278,0,0,0,7,none,0,0,0,0,1
111,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,216,0,0,0,17358,none,0,0,0,0,0
112,PregMatchMatches,3,PhpParser\Node\Expr\FuncCall,none,288,0,0,0,33,none,0,0,0,0,0
113,GreaterThan,3,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\If_,288,3,1,0,33,none,0,0,1,0,1
114,GreaterThanNegotiation,3,PhpParser\Node\Expr\BinaryOp\Greater,PhpParser\Node\Stmt\If_,288,3,1,0,33,none,0,0,1,0,1
115,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,294,0,0,0,2,none,0,0,0,0,1
116,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,294,0,0,0,2,none,0,0,0,0,1
117,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,295,0,0,0,2,none,0,0,0,0,0
118,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,295,0,0,0,2,none,0,0,0,0,0
119,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,none,295,3,0,0,2,none,0,0,1,0,0
120,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,297,0,0,0,1,none,0,0,0,0,1
121,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,300,0,0,0,1,none,0,0,0,0,0
122,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,300,0,0,0,1,none,0,0,0,0,0
123,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,300,0,0,0,1,none,0,0,0,0,0
124,UnwrapSubstr,4,PhpParser\Node\Expr\FuncCall,none,300,3,0,0,1,none,0,0,1,0,0
