Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
479,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,84,4,1,0,8,PhpParser\Node\Identifier,0,0,0,0,0
480,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,85,0,0,0,6,none,0,0,0,0,0
481,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,88,4,2,0,8,PhpParser\Node\Identifier,0,0,0,0,0
482,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,89,0,0,0,8,none,0,0,0,0,0
483,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,80,0,0,0,616,none,0,0,0,0,0
484,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,99,3,1,0,0,PhpParser\Node\NullableType,0,0,0,0,0
485,FunctionCall,1,PhpParser\Node\Stmt\Return_,none,103,0,0,0,0,none,0,0,0,0,0
486,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,95,0,0,0,0,none,0,0,0,0,0
487,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,110,0,0,0,48,none,0,0,0,0,0
488,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\Return_,117,1,0,0,6,PhpParser\Node\Identifier,0,0,0,0,0
489,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,115,0,0,0,24,none,0,0,0,0,0
490,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,36,0,0,0,0,none,0,0,0,0,0
491,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,45,0,0,0,0,none,0,0,0,0,0
492,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\Return_,52,1,0,0,5,PhpParser\Node\Identifier,0,0,0,0,1
493,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,50,0,0,0,20,none,0,0,0,0,0
494,Identical,1,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\Return_,57,1,0,0,1,PhpParser\Node\Identifier,0,0,0,0,1
495,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,55,0,0,0,4,none,0,0,0,0,0
496,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,60,0,0,0,32,none,0,0,0,0,0
497,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Return_,71,1,0,0,15,PhpParser\Node\Identifier,0,0,1,0,0
498,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,69,0,0,0,60,none,0,0,0,0,0
499,UnwrapTrim,2,PhpParser\Node\Expr\FuncCall,PhpParser\Node\Stmt\Expression,85,3,1,0,17,PhpParser\Node\Name,0,0,1,0,0
500,Ternary,2,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Expression,85,3,1,0,17,PhpParser\Node\Name,0,0,1,0,0
501,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,78,0,0,0,572,none,0,0,0,0,0
502,Ternary,1,PhpParser\Node\Expr\Ternary,PhpParser\Node\Stmt\Return_,95,1,0,0,7,PhpParser\Node\NullableType,0,0,1,0,0
503,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,93,0,0,0,28,none,0,0,0,0,0
504,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,102,3,1,0,1,PhpParser\Node\Identifier,0,0,0,0,0
505,FalseValue,1,PhpParser\Node\Expr\ConstFetch,none,103,0,0,0,1,none,0,0,0,0,1
506,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,98,0,0,0,30,none,0,0,0,0,0
507,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,29,0,0,0,12,none,0,0,0,0,0
508,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,34,0,0,0,20,none,0,0,0,0,0
509,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,32,0,0,0,12,none,0,0,0,0,0
510,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,37,0,0,0,0,none,0,0,0,0,0
511,CastBool,1,PhpParser\Node\Expr\Cast\Bool_,PhpParser\Node\Stmt\Return_,44,1,0,0,4,PhpParser\Node\Identifier,0,0,0,0,0
512,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,42,0,0,0,16,none,0,0,0,0,0
513,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,44,0,0,0,13,none,0,0,0,0,0
514,PublicVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,53,0,0,0,52,none,0,0,0,0,1
515,LogicalNot,1,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,60,4,0,0,13,PhpParser\Node\Name,0,0,2,0,1
516,DecrementInteger,2,PhpParser\Node\Scalar\LNumber,none,64,0,0,0,13,none,0,0,0,0,1
517,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,64,0,0,0,13,none,0,0,0,0,0
518,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,66,0,0,0,13,none,0,0,0,0,1
519,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,66,0,0,0,13,none,0,0,0,0,1
520,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,66,4,2,0,13,PhpParser\Node\Name,0,0,2,0,1
521,IncrementInteger,2,PhpParser\Node\Scalar\LNumber,none,75,0,0,0,0,none,0,0,0,0,0
522,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,75,0,0,0,0,none,0,0,0,0,0
523,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,76,0,0,0,3,none,0,0,0,0,1
524,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,76,0,0,0,3,none,0,0,0,0,1
525,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,76,0,0,0,3,none,0,0,0,0,1
