Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
693,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,53,0,0,0,21,none,0,0,0,0,1
694,Ternary,1,PhpParser\Node\Expr\Ternary,none,54,1,0,0,2,none,0,0,1,0,1
695,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,55,0,0,0,21,none,0,0,0,0,1
696,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,55,0,0,0,21,none,0,0,0,0,1
697,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,58,0,0,0,12,none,0,0,0,0,0
698,InstanceOf_,2,PhpParser\Node\Expr\Instanceof_,none,58,0,0,0,12,none,0,0,0,0,1
699,UnwrapStrToLower,2,PhpParser\Node\Expr\FuncCall,none,60,1,0,0,12,none,0,0,1,0,1
700,Identical,2,PhpParser\Node\Expr\BinaryOp\Identical,none,60,1,0,0,12,none,0,0,1,0,1
701,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,61,0,0,0,4,none,0,0,0,0,0
702,UnwrapStrToLower,4,PhpParser\Node\Expr\FuncCall,none,67,1,0,0,10,none,0,0,1,0,1
703,UnwrapStrToLower,4,PhpParser\Node\Expr\FuncCall,none,67,1,0,0,10,none,0,0,1,0,1
704,Identical,4,PhpParser\Node\Expr\BinaryOp\Identical,none,67,1,0,0,10,none,0,0,1,0,1
705,LogicalAnd,4,PhpParser\Node\Expr\BinaryOp\BooleanAnd,none,67,1,0,0,10,none,0,0,1,0,1
706,Foreach_,1,PhpParser\Node\Stmt\Foreach_,none,57,1,0,0,62,none,0,0,1,0,1
707,MethodCallRemoval,1,PhpParser\Node\Stmt\Expression,none,74,0,0,0,6,none,0,0,0,0,1
708,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,90,0,0,0,4,none,0,0,0,0,0
709,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,90,0,0,0,4,none,0,0,0,0,1
710,Ternary,3,PhpParser\Node\Expr\Ternary,none,90,2,0,0,4,none,0,0,2,0,1
711,CastArray,3,PhpParser\Node\Expr\Cast\Array_,none,94,2,0,0,4,none,0,0,2,0,1
712,UnwrapArrayMerge,3,PhpParser\Node\Expr\FuncCall,none,94,2,0,0,4,none,0,0,2,0,0
713,UnwrapArrayMerge,3,PhpParser\Node\Expr\FuncCall,none,94,2,0,0,4,none,0,0,2,0,0
714,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,97,0,0,0,4,none,0,0,0,0,0
715,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,97,0,0,0,4,none,0,0,0,0,0
716,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,97,0,0,0,4,none,0,0,0,0,0
717,Throw_,4,PhpParser\Node\Stmt\Throw_,none,97,0,0,0,4,none,0,0,0,0,1
718,LogicalAnd,1,PhpParser\Node\Expr\BinaryOp\BooleanAnd,PhpParser\Node\Stmt\If_,100,2,1,0,6,none,0,0,2,0,1
719,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,102,0,0,0,2,none,0,0,0,0,0
720,InstanceOf_,3,PhpParser\Node\Expr\Instanceof_,none,102,0,0,0,2,none,0,0,0,0,1
