Location,MutOperator,NumMutStmt,NodeType,StmtType,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,ReturnType,TryCatch,RetByRef,MetParaCount,MetMagic,Detected
223,OneZeroInteger,2,PhpParser\Node\Scalar\LNumber,none,668,0,0,0,21,none,0,0,0,0,1
224,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,671,1,0,0,6,none,0,0,1,0,1
225,ArrayItemRemoval,1,PhpParser\Node\Expr\Array_,none,670,1,0,0,6,none,0,0,1,0,1
226,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,666,0,0,0,650,none,0,0,0,0,0
227,LogicalNot,3,PhpParser\Node\Expr\BooleanNot,PhpParser\Node\Stmt\If_,685,2,0,0,14,none,0,0,2,0,1
228,LogicalLowerOr,3,PhpParser\Node\Expr\BinaryOp\LogicalOr,PhpParser\Node\Stmt\If_,685,2,0,0,14,none,0,0,2,0,1
229,LogicalLowerOr,3,PhpParser\Node\Expr\BinaryOp\LogicalOr,PhpParser\Node\Stmt\If_,685,2,0,0,14,none,0,0,2,0,1
230,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,690,0,0,0,5,none,0,0,0,0,1
231,OneZeroInteger,3,PhpParser\Node\Scalar\LNumber,none,690,0,0,0,5,none,0,0,0,0,1
232,Identical,3,PhpParser\Node\Expr\BinaryOp\Identical,PhpParser\Node\Stmt\If_,690,2,1,0,5,none,0,0,2,0,1
233,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,692,0,0,0,2,none,0,0,0,0,1
234,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,692,0,0,0,2,none,0,0,0,0,1
235,Identical,4,PhpParser\Node\Expr\BinaryOp\Identical,none,692,2,0,0,2,none,0,0,2,0,1
236,Ternary,4,PhpParser\Node\Expr\Ternary,none,692,2,0,0,2,none,0,0,2,0,1
237,ProtectedVisibility,1,PhpParser\Node\Stmt\ClassMethod,none,683,0,0,0,546,none,0,0,0,0,0
238,LogicalLowerOr,1,PhpParser\Node\Expr\BinaryOp\LogicalOr,PhpParser\Node\Stmt\If_,703,2,0,0,9,none,0,0,1,0,1
239,PregMatchMatches,1,PhpParser\Node\Expr\FuncCall,none,708,0,0,0,7,none,0,0,0,0,1
240,DecrementInteger,4,PhpParser\Node\Scalar\LNumber,none,710,0,0,0,5,none,0,0,0,0,1
241,IncrementInteger,4,PhpParser\Node\Scalar\LNumber,none,710,0,0,0,5,none,0,0,0,0,1
242,OneZeroInteger,4,PhpParser\Node\Scalar\LNumber,none,710,0,0,0,5,none,0,0,0,0,1
243,UnwrapStrToLower,4,PhpParser\Node\Expr\FuncCall,none,710,2,0,0,5,none,0,0,1,0,0
244,DecrementInteger,3,PhpParser\Node\Scalar\LNumber,none,718,0,0,0,12,none,0,0,0,0,1
245,IncrementInteger,3,PhpParser\Node\Scalar\LNumber,none,718,0,0,0,12,none,0,0,0,0,1
