NumMutStmt,LineNum,MetStmtTotal,MetStmtIdx,MetStmtSucc,NumTests,TryCatch,RetByRef,MetParaCount,MetMagic,Weight,MutOperator_ArrayItem,MutOperator_ArrayItemRemoval,MutOperator_ArrayOneItem,MutOperator_Assignment,MutOperator_AssignmentEqual,MutOperator_BitwiseAnd,MutOperator_BitwiseNot,MutOperator_BitwiseOr,MutOperator_Break_,MutOperator_CastArray,MutOperator_CastBool,MutOperator_CastFloat,MutOperator_CastInt,MutOperator_CastObject,MutOperator_CastString,MutOperator_CloneRemoval,MutOperator_Coalesce,MutOperator_Continue_,MutOperator_Decrement,MutOperator_DecrementInteger,MutOperator_DivEqual,MutOperator_Division,MutOperator_Equal,MutOperator_FalseValue,MutOperator_For_,MutOperator_Foreach_,MutOperator_FunctionCall,MutOperator_FunctionCallRemoval,MutOperator_GreaterThan,MutOperator_GreaterThanNegotiation,MutOperator_GreaterThanOrEqualTo,MutOperator_GreaterThanOrEqualToNegotiation,MutOperator_Identical,MutOperator_Increment,MutOperator_IncrementInteger,MutOperator_InstanceOf_,MutOperator_IntegerNegation,MutOperator_LessThan,MutOperator_LessThanNegotiation,MutOperator_LessThanOrEqualTo,MutOperator_LessThanOrEqualToNegotiation,MutOperator_LogicalAnd,MutOperator_LogicalLowerAnd,MutOperator_LogicalLowerOr,MutOperator_LogicalNot,MutOperator_LogicalOr,MutOperator_MBString,MutOperator_MethodCallRemoval,MutOperator_Minus,MutOperator_MinusEqual,MutOperator_ModEqual,MutOperator_Modulus,MutOperator_MulEqual,MutOperator_Multiplication,MutOperator_NewObject,MutOperator_NotEqual,MutOperator_NotIdentical,MutOperator_OneZeroFloat,MutOperator_OneZeroInteger,MutOperator_Plus,MutOperator_PlusEqual,MutOperator_PregMatchMatches,MutOperator_PregQuote,MutOperator_ProtectedVisibility,MutOperator_PublicVisibility,MutOperator_RoundingFamily,MutOperator_SharedCaseRemoval,MutOperator_ShiftLeft,MutOperator_ShiftRight,MutOperator_Ternary,MutOperator_This,MutOperator_Throw_,MutOperator_TrueValue,MutOperator_UnwrapArrayChangeKeyCase,MutOperator_UnwrapArrayChunk,MutOperator_UnwrapArrayCombine,MutOperator_UnwrapArrayDiff,MutOperator_UnwrapArrayDiffKey,MutOperator_UnwrapArrayFilter,MutOperator_UnwrapArrayFlip,MutOperator_UnwrapArrayIntersect,MutOperator_UnwrapArrayIntersectAssoc,MutOperator_UnwrapArrayIntersectKey,MutOperator_UnwrapArrayKeys,MutOperator_UnwrapArrayMap,MutOperator_UnwrapArrayMerge,MutOperator_UnwrapArrayPad,MutOperator_UnwrapArrayReduce,MutOperator_UnwrapArrayReplace,MutOperator_UnwrapArrayReplaceRecursive,MutOperator_UnwrapArrayReverse,MutOperator_UnwrapArraySlice,MutOperator_UnwrapArraySplice,MutOperator_UnwrapArrayUnique,MutOperator_UnwrapArrayValues,MutOperator_UnwrapLcFirst,MutOperator_UnwrapLtrim,MutOperator_UnwrapRtrim,MutOperator_UnwrapStrIreplace,MutOperator_UnwrapStrRepeat,MutOperator_UnwrapStrReplace,MutOperator_UnwrapStrShuffle,MutOperator_UnwrapStrToLower,MutOperator_UnwrapStrToUpper,MutOperator_UnwrapSubstr,MutOperator_UnwrapTrim,MutOperator_UnwrapUcFirst,MutOperator_UnwrapUcWords,MutOperator_While_,MutOperator_YieldValue,MutOperator_Yield_,NodeType_PhpParser\Node\Expr\ArrayItem,NodeType_PhpParser\Node\Expr\Array_,NodeType_PhpParser\Node\Expr\AssignOp\BitwiseOr,NodeType_PhpParser\Node\Expr\AssignOp\Concat,NodeType_PhpParser\Node\Expr\AssignOp\Div,NodeType_PhpParser\Node\Expr\AssignOp\Minus,NodeType_PhpParser\Node\Expr\AssignOp\Mod,NodeType_PhpParser\Node\Expr\AssignOp\Mul,NodeType_PhpParser\Node\Expr\AssignOp\Plus,NodeType_PhpParser\Node\Expr\BinaryOp\BitwiseAnd,NodeType_PhpParser\Node\Expr\BinaryOp\BitwiseOr,NodeType_PhpParser\Node\Expr\BinaryOp\BooleanAnd,NodeType_PhpParser\Node\Expr\BinaryOp\BooleanOr,NodeType_PhpParser\Node\Expr\BinaryOp\Coalesce,NodeType_PhpParser\Node\Expr\BinaryOp\Div,NodeType_PhpParser\Node\Expr\BinaryOp\Equal,NodeType_PhpParser\Node\Expr\BinaryOp\Greater,NodeType_PhpParser\Node\Expr\BinaryOp\GreaterOrEqual,NodeType_PhpParser\Node\Expr\BinaryOp\Identical,NodeType_PhpParser\Node\Expr\BinaryOp\LogicalAnd,NodeType_PhpParser\Node\Expr\BinaryOp\LogicalOr,NodeType_PhpParser\Node\Expr\BinaryOp\Minus,NodeType_PhpParser\Node\Expr\BinaryOp\Mod,NodeType_PhpParser\Node\Expr\BinaryOp\Mul,NodeType_PhpParser\Node\Expr\BinaryOp\NotEqual,NodeType_PhpParser\Node\Expr\BinaryOp\NotIdentical,NodeType_PhpParser\Node\Expr\BinaryOp\Plus,NodeType_PhpParser\Node\Expr\BinaryOp\ShiftLeft,NodeType_PhpParser\Node\Expr\BinaryOp\ShiftRight,NodeType_PhpParser\Node\Expr\BinaryOp\Smaller,NodeType_PhpParser\Node\Expr\BinaryOp\SmallerOrEqual,NodeType_PhpParser\Node\Expr\BitwiseNot,NodeType_PhpParser\Node\Expr\BooleanNot,NodeType_PhpParser\Node\Expr\Cast\Array_,NodeType_PhpParser\Node\Expr\Cast\Bool_,NodeType_PhpParser\Node\Expr\Cast\Double,NodeType_PhpParser\Node\Expr\Cast\Int_,NodeType_PhpParser\Node\Expr\Cast\Object_,NodeType_PhpParser\Node\Expr\Cast\String_,NodeType_PhpParser\Node\Expr\Clone_,NodeType_PhpParser\Node\Expr\ConstFetch,NodeType_PhpParser\Node\Expr\FuncCall,NodeType_PhpParser\Node\Expr\Instanceof_,NodeType_PhpParser\Node\Expr\PostDec,NodeType_PhpParser\Node\Expr\PostInc,NodeType_PhpParser\Node\Expr\PreDec,NodeType_PhpParser\Node\Expr\PreInc,NodeType_PhpParser\Node\Expr\Ternary,NodeType_PhpParser\Node\Expr\Yield_,NodeType_PhpParser\Node\Scalar\DNumber,NodeType_PhpParser\Node\Scalar\LNumber,NodeType_PhpParser\Node\Stmt\Break_,NodeType_PhpParser\Node\Stmt\ClassMethod,NodeType_PhpParser\Node\Stmt\Continue_,NodeType_PhpParser\Node\Stmt\Expression,NodeType_PhpParser\Node\Stmt\For_,NodeType_PhpParser\Node\Stmt\Foreach_,NodeType_PhpParser\Node\Stmt\Return_,NodeType_PhpParser\Node\Stmt\Switch_,NodeType_PhpParser\Node\Stmt\Throw_,NodeType_PhpParser\Node\Stmt\While_,StmtType_PhpParser\Node\Stmt\Echo_,StmtType_PhpParser\Node\Stmt\Expression,StmtType_PhpParser\Node\Stmt\For_,StmtType_PhpParser\Node\Stmt\Foreach_,StmtType_PhpParser\Node\Stmt\If_,StmtType_PhpParser\Node\Stmt\Nop,StmtType_PhpParser\Node\Stmt\Return_,StmtType_PhpParser\Node\Stmt\Static_,StmtType_PhpParser\Node\Stmt\Switch_,StmtType_PhpParser\Node\Stmt\Throw_,StmtType_PhpParser\Node\Stmt\While_,StmtType_none,ReturnType_PhpParser\Node\Identifier,ReturnType_PhpParser\Node\Name,ReturnType_PhpParser\Node\Name\FullyQualified,ReturnType_PhpParser\Node\NullableType,ReturnType_none
4,45,0,0,0,0,0,0,0,0,2.2031432254895944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,49,0,0,0,19,0,0,0,0,25.91119133574007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,132,0,0,0,0,0,0,0,0,2.2031432254895944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,113,4,0,0,42,0,0,2,0,2.2031432254895944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,109,0,0,0,27,0,0,0,0,25.91119133574007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
