MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
ROR2Mutator,16,153,245,11,96,45,51,6,I,8,0,1
ROR2Mutator,16,153,246,13,96,50,46,5,I,8,0,1
ROR3Mutator,16,153,245,11,96,45,51,6,I,8,0,1
ROR3Mutator,16,153,246,13,96,50,46,5,I,8,0,1
ROR4Mutator,16,153,245,11,96,45,51,6,I,8,0,1
ROR4Mutator,16,153,246,13,96,50,46,5,I,8,0,1
ROR5Mutator,16,153,245,11,96,45,51,6,I,8,0,1
ROR5Mutator,16,153,246,13,96,50,46,5,I,8,0,1
UOI1Mutator,10,21,247,14,96,53,43,3,I,8,0,1
UOI1Mutator,10,21,247,14,96,57,39,3,I,8,0,1
UOI1Mutator,10,21,249,16,96,66,30,5,I,8,0,1
UOI1Mutator,10,21,249,16,96,70,26,5,I,8,0,1
UOI1Mutator,10,21,252,18,96,79,17,6,I,8,0,1
UOI1Mutator,10,21,252,18,96,81,15,6,I,8,0,1
UOI1Mutator,10,21,255,21,96,94,2,6,I,8,0,1
UOI2Mutator,10,21,247,14,96,53,43,3,I,8,0,1
UOI2Mutator,10,21,247,14,96,57,39,3,I,8,0,1
UOI2Mutator,10,21,249,16,96,66,30,5,I,8,0,1
UOI2Mutator,10,21,249,16,96,70,26,5,I,8,0,1
UOI2Mutator,10,21,252,18,96,79,17,6,I,8,0,1
UOI2Mutator,10,21,252,18,96,81,15,6,I,8,0,1
UOI2Mutator,10,21,255,21,96,94,2,6,I,8,0,1
UOI3Mutator,10,21,247,14,96,53,43,3,I,8,0,1
UOI3Mutator,10,21,247,14,96,57,39,3,I,8,0,1
UOI3Mutator,10,21,249,16,96,66,30,5,I,8,0,1
UOI3Mutator,10,21,249,16,96,70,26,5,I,8,0,1
UOI3Mutator,10,21,252,18,96,79,17,6,I,8,0,1
UOI3Mutator,10,21,252,18,96,81,15,6,I,8,0,1
UOI3Mutator,10,21,255,21,96,94,2,6,I,8,0,1
UOI4Mutator,10,21,247,14,96,53,43,3,I,8,0,1
UOI4Mutator,10,21,247,14,96,57,39,3,I,8,0,1
UOI4Mutator,10,21,249,16,96,66,30,5,I,8,0,1
UOI4Mutator,10,21,249,16,96,70,26,5,I,8,0,1
UOI4Mutator,10,21,252,18,96,79,17,6,I,8,0,1
UOI4Mutator,10,21,252,18,96,81,15,6,I,8,0,1
UOI4Mutator,10,21,255,21,96,94,2,6,I,8,0,1
ArgumentPropagationMutator,4,185,93,0,25,6,19,0,none,3,0,0
ArgumentPropagationMutator,4,185,94,3,25,20,5,0,none,3,0,0
NegateConditionalsMutator,8,199,94,1,25,12,13,0,none,3,0,0
NonVoidMethodCallMutator,4,185,93,0,25,6,19,0,none,3,0,0
NonVoidMethodCallMutator,4,185,94,3,25,20,5,0,none,3,0,0
NullReturnValsMutator,4,176,94,5,25,24,1,0,none,3,0,0
RemoveConditionalMutator_EQUAL_ELSE,8,199,94,1,25,12,13,0,none,3,0,0
RemoveConditionalMutator_EQUAL_IF,8,199,94,1,25,12,13,0,none,3,0,0
ReturnValsMutator,4,176,94,5,25,24,1,0,none,3,0,0
ROR5Mutator,8,199,94,1,25,12,13,0,none,3,0,0
ArgumentPropagationMutator,4,182,102,5,33,19,14,17,L,4,1,1
ConstructorCallMutator,2,183,99,2,33,11,22,0,L,4,1,0
ConstructorCallMutator,2,183,104,7,33,31,2,0,L,4,1,0
NegateConditionalsMutator,8,199,98,1,33,5,28,17,L,4,1,1
NonVoidMethodCallMutator,2,184,98,0,33,4,29,17,L,4,1,1
NonVoidMethodCallMutator,2,184,102,4,33,17,16,17,L,4,1,1
NonVoidMethodCallMutator,4,182,102,5,33,19,14,17,L,4,1,1
NullReturnValsMutator,4,176,102,6,33,21,12,17,L,4,1,1
RemoveConditionalMutator_EQUAL_ELSE,8,199,98,1,33,5,28,17,L,4,1,1
RemoveConditionalMutator_EQUAL_IF,8,199,98,1,33,5,28,17,L,4,1,1
ReturnValsMutator,4,176,102,6,33,21,12,17,L,4,1,1
ROR5Mutator,8,199,98,1,33,5,28,17,L,4,1,1
EmptyObjectReturnValsMutator,4,176,89,1,7,6,1,17,L,1,0,1
NonVoidMethodCallMutator,2,185,89,0,7,5,2,17,L,1,0,1
ReturnValsMutator,4,176,89,1,7,6,1,17,L,1,0,1
ArgumentPropagationMutator,4,185,639,1,47,7,40,15,L,5,0,1
NegateConditionalsMutator,8,199,640,2,47,13,34,15,L,5,0,1
NegateConditionalsMutator,8,199,642,5,47,26,21,15,L,5,0,1
NegateConditionalsMutator,8,198,644,7,47,36,11,1,L,5,0,1
NonVoidMethodCallMutator,2,184,639,0,47,6,41,15,L,5,0,1
NonVoidMethodCallMutator,4,185,639,1,47,7,40,15,L,5,0,1
NonVoidMethodCallMutator,2,183,643,6,47,31,16,1,L,5,0,1
NonVoidMethodCallMutator,2,182,645,8,47,40,7,1,L,5,0,1
NullReturnValsMutator,4,176,648,10,47,46,1,15,L,5,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,199,640,2,47,13,34,15,L,5,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,199,642,5,47,26,21,15,L,5,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,198,644,7,47,36,11,1,L,5,0,1
RemoveConditionalMutator_EQUAL_IF,8,199,640,2,47,13,34,15,L,5,0,1
RemoveConditionalMutator_EQUAL_IF,8,199,642,5,47,26,21,15,L,5,0,1
RemoveConditionalMutator_EQUAL_IF,8,198,644,7,47,36,11,1,L,5,0,1
ReturnValsMutator,4,176,648,10,47,46,1,15,L,5,0,1
ABSMutator,10,21,639,0,47,5,42,15,L,5,0,1
ABSMutator,10,21,643,6,47,30,17,1,L,5,0,1
ROR5Mutator,8,199,640,2,47,13,34,15,L,5,0,1
ROR5Mutator,8,199,642,5,47,26,21,15,L,5,0,1
ROR5Mutator,8,198,644,7,47,36,11,1,L,5,0,1
UOI1Mutator,10,21,639,0,47,5,42,15,L,5,0,1
UOI1Mutator,10,21,643,6,47,30,17,1,L,5,0,1
UOI2Mutator,10,21,639,0,47,5,42,15,L,5,0,1
UOI2Mutator,10,21,643,6,47,30,17,1,L,5,0,1
UOI3Mutator,10,21,639,0,47,5,42,15,L,5,0,1
UOI3Mutator,10,21,643,6,47,30,17,1,L,5,0,1
UOI4Mutator,10,21,639,0,47,5,42,15,L,5,0,1
UOI4Mutator,10,21,643,6,47,30,17,1,L,5,0,1
ArgumentPropagationMutator,4,184,454,1,13,9,4,9,I,3,0,1
MathMutator,14,96,454,2,13,11,2,9,I,3,0,1
NonVoidMethodCallMutator,2,182,453,0,13,4,9,9,I,3,0,1
NonVoidMethodCallMutator,4,184,454,1,13,9,4,9,I,3,0,1
PrimitiveReturnsMutator,4,172,454,2,13,12,1,9,I,3,0,1
ReturnValsMutator,4,172,454,2,13,12,1,9,I,3,0,1
ABSMutator,10,21,454,1,13,8,5,9,I,3,0,1
ABSMutator,10,21,454,2,13,10,3,9,I,3,0,1
AOD1Mutator,14,96,454,2,13,11,2,9,I,3,0,1
AOD2Mutator,14,96,454,2,13,11,2,9,I,3,0,1
AOR1Mutator,14,96,454,2,13,11,2,9,I,3,0,1
AOR2Mutator,14,96,454,2,13,11,2,9,I,3,0,1
AOR3Mutator,14,96,454,2,13,11,2,9,I,3,0,1
AOR4Mutator,14,96,454,2,13,11,2,9,I,3,0,1
UOI1Mutator,10,21,454,1,13,8,5,9,I,3,0,1
UOI1Mutator,10,21,454,2,13,10,3,9,I,3,0,0
UOI2Mutator,10,21,454,1,13,8,5,9,I,3,0,1
UOI2Mutator,10,21,454,2,13,10,3,9,I,3,0,1
UOI3Mutator,10,21,454,1,13,8,5,9,I,3,0,1
UOI3Mutator,10,21,454,2,13,10,3,9,I,3,0,1
UOI4Mutator,10,21,454,1,13,8,5,9,I,3,0,1
UOI4Mutator,10,21,454,2,13,10,3,9,I,3,0,1
InlineConstantMutator,10,3,178,8,52,29,23,11,L,4,0,1
NegateConditionalsMutator,16,153,174,2,52,11,41,16,L,4,0,1
NegateConditionalsMutator,16,153,176,5,52,22,30,11,L,4,0,1
NegateConditionalsMutator,16,153,179,8,52,36,16,11,L,4,0,1
NegateConditionalsMutator,16,153,179,10,52,41,11,11,L,4,0,1
NonVoidMethodCallMutator,2,182,173,0,52,4,48,16,L,4,0,1
NonVoidMethodCallMutator,2,182,174,1,52,10,42,16,L,4,0,1
NonVoidMethodCallMutator,2,182,176,4,52,21,31,11,L,4,0,1
NonVoidMethodCallMutator,2,182,178,6,52,26,26,11,L,4,0,1
NonVoidMethodCallMutator,2,185,178,7,52,28,24,11,L,4,0,1
NonVoidMethodCallMutator,2,182,179,9,52,40,12,11,L,4,0,1
NullReturnValsMutator,4,176,175,3,52,15,37,14,L,4,0,1
NullReturnValsMutator,4,176,180,11,52,46,6,11,L,4,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,174,2,52,11,41,16,L,4,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,176,5,52,22,30,11,L,4,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,179,8,52,36,16,11,L,4,0,1
RemoveConditionalMutator_EQUAL_ELSE,16,153,179,10,52,41,11,11,L,4,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,174,2,52,11,41,16,L,4,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,176,5,52,22,30,11,L,4,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,179,8,52,36,16,11,L,4,0,1
RemoveConditionalMutator_EQUAL_IF,16,153,179,10,52,41,11,11,L,4,0,0
ReturnValsMutator,4,176,175,3,52,15,37,14,L,4,0,1
ReturnValsMutator,4,176,180,11,52,46,6,11,L,4,0,1
ReturnValsMutator,4,176,183,12,52,51,1,0,L,4,0,0
CRCR1Mutator,10,3,178,8,52,29,23,11,L,4,0,1
CRCR3Mutator,10,3,178,8,52,29,23,11,L,4,0,1
CRCR5Mutator,10,3,178,8,52,29,23,11,L,4,0,1
CRCR6Mutator,10,3,178,8,52,29,23,11,L,4,0,1
ROR1Mutator,16,153,174,2,52,11,41,16,L,4,0,1
ROR1Mutator,16,153,176,5,52,22,30,11,L,4,0,1
ROR1Mutator,16,153,179,8,52,36,16,11,L,4,0,1
ROR1Mutator,16,153,179,10,52,41,11,11,L,4,0,1
ROR2Mutator,16,153,174,2,52,11,41,16,L,4,0,1
ROR2Mutator,16,153,176,5,52,22,30,11,L,4,0,1
ROR2Mutator,16,153,179,8,52,36,16,11,L,4,0,1
ROR2Mutator,16,153,179,10,52,41,11,11,L,4,0,1
ROR3Mutator,16,153,174,2,52,11,41,16,L,4,0,1
ROR3Mutator,16,153,176,5,52,22,30,11,L,4,0,1
ROR3Mutator,16,153,179,8,52,36,16,11,L,4,0,1
ROR3Mutator,16,153,179,10,52,41,11,11,L,4,0,1
ROR4Mutator,16,153,174,2,52,11,41,16,L,4,0,1
ROR4Mutator,16,153,176,5,52,22,30,11,L,4,0,1
ROR4Mutator,16,153,179,8,52,36,16,11,L,4,0,1
ROR4Mutator,16,153,179,10,52,41,11,11,L,4,0,1
ROR5Mutator,16,153,174,2,52,11,41,16,L,4,0,1
ROR5Mutator,16,153,176,5,52,22,30,11,L,4,0,1
ROR5Mutator,16,153,179,8,52,36,16,11,L,4,0,1
ROR5Mutator,16,153,179,10,52,41,11,11,L,4,0,1
ArgumentPropagationMutator,4,184,272,7,55,35,20,3,I,7,0,1
ArgumentPropagationMutator,4,184,272,8,55,36,19,3,I,7,0,1
ArgumentPropagationMutator,4,184,273,9,55,42,13,3,I,7,0,1
