MutOperator,NumMutInstr,Opcode,LineNum,BlockNum,MetInstrTotal,MetInstrIdx,MetInstrSucc,NumTests,ReturnType,LocalVars,TryCatch,Detected
RemoveConditionalMutator_EQUAL_ELSE,8,198,232,2,45,15,30,2,none,2,0,0
RemoveConditionalMutator_EQUAL_ELSE,8,165,232,3,45,21,24,0,none,2,0,0
RemoveConditionalMutator_EQUAL_IF,8,198,231,1,45,10,35,2,none,2,0,0
RemoveConditionalMutator_EQUAL_IF,8,198,232,2,45,15,30,2,none,2,0,1
RemoveConditionalMutator_EQUAL_IF,8,165,232,3,45,21,24,0,none,2,0,0
ReturnValsMutator,4,176,239,7,45,44,1,2,none,2,0,1
MemberVariableMutator,2,181,233,5,45,31,14,2,none,2,0,1
MemberVariableMutator,2,181,237,6,45,38,7,0,none,2,0,0
ROR5Mutator,8,198,231,1,45,10,35,2,none,2,0,1
ROR5Mutator,8,198,232,2,45,15,30,2,none,2,0,1
ROR5Mutator,8,165,232,3,45,21,24,0,none,2,0,0
ArgumentPropagationMutator,4,184,217,4,45,30,15,2,none,2,0,1
NegateConditionalsMutator,8,198,215,1,45,10,35,2,none,2,0,1
NegateConditionalsMutator,8,198,216,2,45,15,30,2,none,2,0,1
NegateConditionalsMutator,8,165,216,3,45,21,24,1,none,2,0,0
NonVoidMethodCallMutator,2,185,214,0,45,5,40,2,none,2,0,1
NonVoidMethodCallMutator,4,184,217,4,45,30,15,2,none,2,0,1
NullReturnValsMutator,4,176,223,7,45,44,1,2,none,2,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,198,215,1,45,10,35,2,none,2,0,1
RemoveConditionalMutator_EQUAL_ELSE,8,198,216,2,45,15,30,2,none,2,0,0
RemoveConditionalMutator_EQUAL_ELSE,8,165,216,3,45,21,24,1,none,2,0,0
RemoveConditionalMutator_EQUAL_IF,8,198,215,1,45,10,35,2,none,2,0,0
RemoveConditionalMutator_EQUAL_IF,8,198,216,2,45,15,30,2,none,2,0,1
RemoveConditionalMutator_EQUAL_IF,8,165,216,3,45,21,24,1,none,2,0,0
ReturnValsMutator,4,176,223,7,45,44,1,2,none,2,0,1
MemberVariableMutator,2,181,217,5,45,31,14,2,none,2,0,1
MemberVariableMutator,2,181,221,6,45,38,7,0,none,2,0,0
ROR5Mutator,8,198,215,1,45,10,35,2,none,2,0,1
ROR5Mutator,8,198,216,2,45,15,30,2,none,2,0,1
ROR5Mutator,8,165,216,3,45,21,24,1,none,2,0,0
ConstructorCallMutator,2,183,54,1,27,11,16,0,none,2,0,0
EmptyObjectReturnValsMutator,4,176,54,11,27,26,1,0,none,2,0,0
InlineConstantMutator,14,16,54,5,27,16,11,0,none,2,0,0
NonVoidMethodCallMutator,2,182,53,0,27,5,22,0,none,2,0,0
NonVoidMethodCallMutator,2,182,54,2,27,13,14,0,none,2,0,0
NonVoidMethodCallMutator,2,182,54,3,27,14,13,0,none,2,0,0
NonVoidMethodCallMutator,4,182,54,4,27,15,12,0,none,2,0,0
NonVoidMethodCallMutator,4,182,54,5,27,17,10,0,none,2,0,0
NonVoidMethodCallMutator,2,184,54,6,27,19,8,0,none,2,0,0
NonVoidMethodCallMutator,4,182,54,7,27,20,7,0,none,2,0,0
NonVoidMethodCallMutator,4,182,54,8,27,22,5,0,none,2,0,0
NonVoidMethodCallMutator,4,182,54,9,27,24,3,0,none,2,0,0
NonVoidMethodCallMutator,2,182,54,10,27,25,2,0,none,2,0,0
ReturnValsMutator,4,176,54,11,27,26,1,0,none,2,0,0
NakedReceiverMutator,4,182,54,4,27,15,12,0,none,2,0,0
NakedReceiverMutator,4,182,54,5,27,17,10,0,none,2,0,0
NakedReceiverMutator,4,182,54,7,27,20,7,0,none,2,0,0
